stripe_customer_id,user_id,email,country,created_at,delinquent,currency,default_payment_method
cus_b6f2ff7f9ec94a,usr_02515,david.jackson13@yahoo.com,United States,2024-10-06,False,usd,bank_transfer
cus_99bc49a6246b46,usr_02516,jennifer.scott67@outlook.com,Italy,2024-10-07,False,usd,bank_transfer
cus_b2a369c7ddf04b,usr_02519,amelia.lee41@digital.com,United States,2024-10-07,False,usd,card
cus_d9e4ef1240cd40,usr_02524,kevin.miller93@yahoo.com,Germany,2024-10-07,False,usd,card
cus_f23cc00aaa7a49,usr_02526,aiden.wilson85@yahoo.com,United States,2024-10-08,False,usd,bank_transfer
cus_7f06b6f3a1ca4f,usr_02529,elijah.jackson95@yahoo.com,United States,2024-10-08,False,usd,bank_transfer
cus_26bd197ab0474d,usr_02535,natalie.mitchell51@startup.ai,Netherlands,2024-10-08,False,usd,bank_transfer
cus_3872e383f1a046,usr_02536,evelyn.wang99@yahoo.com,United States,2024-10-08,False,usd,card
cus_1086fb2d83cf48,usr_02537,hannah.anderson88@ventures.co,India,2024-10-09,False,usd,card
cus_f39dcf76e34c4e,usr_02544,robert.kim47@ventures.co,Italy,2024-10-10,False,usd,bank_transfer
cus_8ee5d367001b4e,usr_02547,joseph.kim2@startup.ai,United States,2024-10-10,False,usd,card
cus_b2037dd65dda4b,usr_02549,tyler.davis19@techcorp.com,United States,2024-10-10,False,usd,bank_transfer
cus_362976cdcfc944,usr_02550,kevin.wilson90@works.io,United States,2024-10-10,True,usd,card
cus_1ace68b2c66140,usr_02551,kevin.taylor66@works.io,United States,2024-10-11,False,usd,card
cus_14ab5a2eb0dd4b,usr_02553,barbara.martin85@outlook.com,United States,2024-10-11,False,usd,bank_transfer
cus_f526597d43f249,usr_02555,tyler.wilson24@labs.dev,United States,2024-10-11,False,usd,bank_transfer
cus_5199250bea474c,usr_02560,ethan.nguyen26@startup.ai,United States,2024-10-12,False,usd,card
cus_7cdbbae3f4ff43,usr_02561,olivia.kim51@techcorp.com,Italy,2024-10-12,True,usd,bank_transfer
cus_0ad32a50f07f4c,usr_02562,ella.singh56@outlook.com,United States,2024-10-12,False,usd,card
cus_23d0c8146b1541,usr_02564,brian.smith40@digital.com,Australia,2024-10-12,False,usd,card
cus_2238bd646e7046,usr_02566,brandon.green39@ventures.co,Brazil,2024-10-12,False,usd,bank_transfer
cus_b4cae2803ce14b,usr_02567,nathan.martin36@labs.dev,United States,2024-10-12,False,usd,bank_transfer
cus_936fa3cc67474f,usr_02569,natalie.young84@techcorp.com,United States,2024-10-13,False,usd,card
cus_3c7c51d0657240,usr_02574,eric.lee36@works.io,United Kingdom,2024-10-13,False,usd,bank_transfer
cus_0e29197c0ce942,usr_02578,tyler.mitchell74@yahoo.com,Netherlands,2024-10-13,False,usd,bank_transfer
cus_164794cf72964d,usr_02579,kevin.king25@company.io,United States,2024-10-13,False,usd,bank_transfer
cus_c28e0e4e119849,usr_02580,michael.moore98@gmail.com,United States,2024-10-14,False,usd,bank_transfer
cus_1166d2c51a2741,usr_02581,adam.mitchell48@gmail.com,United Kingdom,2024-10-14,False,usd,bank_transfer
cus_021f65b067674b,usr_02586,david.williams26@outlook.com,United States,2024-10-14,False,usd,bank_transfer
cus_8a5bc1ec17c14e,usr_02588,mary.reyes93@digital.com,United States,2024-10-15,False,usd,bank_transfer
cus_3740636fa0364d,usr_02592,jessica.wilson55@ventures.co,United States,2024-10-15,False,usd,bank_transfer
cus_5b9ada1524224d,usr_02593,john.patel7@outlook.com,United States,2024-10-15,False,usd,card
cus_7ef24b17e04649,usr_02594,john.singh78@ventures.co,United States,2024-10-15,False,usd,bank_transfer
cus_b8c83dfbed5948,usr_02596,mary.kumar51@yahoo.com,United States,2024-10-15,False,usd,card
cus_3b14f82cb77246,usr_02599,nathan.thompson26@labs.dev,United States,2024-10-16,False,usd,card
cus_789c4822a3be40,usr_02601,aaron.singh97@outlook.com,United States,2024-10-16,False,usd,card
cus_16558c911e6b4e,usr_02604,david.flores48@company.io,United States,2024-10-16,False,usd,bank_transfer
cus_6e9930682c4a4d,usr_02606,thomas.adams31@outlook.com,France,2024-10-16,False,usd,bank_transfer
cus_f7f55af0591243,usr_02608,liam.taylor29@outlook.com,United States,2024-10-16,False,usd,bank_transfer
cus_db034e7423e246,usr_02613,thomas.jones99@digital.com,United States,2024-10-17,False,usd,bank_transfer
cus_1b785ff8f1c34a,usr_02618,elijah.kumar94@yahoo.com,United States,2024-10-17,False,usd,card
cus_831150d6c63140,usr_02619,karen.jones32@digital.com,United States,2024-10-17,False,usd,bank_transfer
cus_866d28cbd57546,usr_02621,mia.white55@yahoo.com,United States,2024-10-18,False,usd,bank_transfer
cus_d315b315cf904a,usr_02624,mia.wang31@startup.ai,United States,2024-10-18,False,usd,bank_transfer
cus_af1eb1c6529440,usr_02626,hannah.baker25@techcorp.com,United States,2024-10-18,False,usd,card
cus_7a5856ee4ec94c,usr_02627,kevin.nguyen30@yahoo.com,United States,2024-10-18,False,usd,card
cus_3bd76923f9ea4a,usr_02629,justin.scott35@ventures.co,Italy,2024-10-18,False,usd,bank_transfer
cus_729e058a628644,usr_02630,logan.young1@gmail.com,United Kingdom,2024-10-19,False,usd,card
cus_59eb7b5d690a4d,usr_02632,ava.allen58@digital.com,Brazil,2024-10-19,False,usd,bank_transfer
cus_45e928b6b02544,usr_02634,nathan.wright53@gmail.com,United States,2024-10-19,False,usd,bank_transfer
cus_1168bf9288424c,usr_02635,emma.harris76@gmail.com,Germany,2024-10-19,False,usd,bank_transfer
cus_fe1bf271582f49,usr_02638,susan.brown60@digital.com,United States,2024-10-19,False,usd,bank_transfer
cus_0b6cb24a0b1c40,usr_02646,charles.harris34@ventures.co,Australia,2024-10-21,False,usd,card
cus_fb18d0376a134c,usr_02654,john.allen56@digital.com,United States,2024-10-21,False,usd,bank_transfer
cus_3ba554acf1dd40,usr_02655,natalie.jones29@digital.com,United States,2024-10-21,False,usd,bank_transfer
cus_678201437c7140,usr_02656,adam.johnson14@startup.ai,United States,2024-10-21,False,usd,bank_transfer
cus_488b55dc9b6248,usr_02657,susan.roberts46@ventures.co,United States,2024-10-22,True,usd,bank_transfer
cus_897d27bf1f2e48,usr_02658,ava.jackson44@digital.com,United States,2024-10-22,False,usd,card
cus_3689f4cfb9044b,usr_02660,sarah.green34@company.io,France,2024-10-22,False,usd,bank_transfer
cus_0776c826062348,usr_02662,patricia.white25@yahoo.com,United States,2024-10-22,False,usd,bank_transfer
cus_db1401221a3746,usr_02663,john.martin59@techcorp.com,United States,2024-10-22,False,usd,card
cus_d499bc14a94644,usr_02667,brian.taylor97@ventures.co,Australia,2024-10-22,False,usd,card
cus_70c539fa975b45,usr_02668,barbara.garcia9@techcorp.com,Netherlands,2024-10-22,False,usd,card
cus_f22260b7432041,usr_02669,patricia.allen8@startup.ai,United States,2024-10-22,False,usd,bank_transfer
cus_cb775afc4bed4a,usr_02671,thomas.carter24@startup.ai,United States,2024-10-22,False,usd,bank_transfer
cus_761ff3cec9004c,usr_02673,evelyn.harris3@yahoo.com,United States,2024-10-23,True,usd,card
cus_8827439a60ed46,usr_02677,william.patel97@startup.ai,Singapore,2024-10-23,False,usd,bank_transfer
cus_4d4887ed21bf43,usr_02678,tyler.brown83@techcorp.com,United States,2024-10-23,False,usd,card
cus_ff9c5c936e6c41,usr_02681,william.wang9@labs.dev,United States,2024-10-24,False,usd,bank_transfer
cus_1177bb9cefd444,usr_02683,tyler.green93@labs.dev,United States,2024-10-24,False,usd,bank_transfer
cus_34ee0770601249,usr_02686,aaron.thompson47@ventures.co,United States,2024-10-24,False,usd,bank_transfer
cus_bcc679984ce448,usr_02687,aiden.mitchell81@labs.dev,United States,2024-10-24,False,usd,bank_transfer
cus_809f16238adc49,usr_02690,aaron.singh63@company.io,United States,2024-10-24,False,usd,bank_transfer
cus_daa4a0d47f2145,usr_02692,john.davis6@works.io,Netherlands,2024-10-24,False,usd,bank_transfer
cus_30cf16a79fc947,usr_02695,olivia.miller33@digital.com,Singapore,2024-10-24,False,usd,card
cus_77323f7d1e1a4b,usr_02696,liam.davis23@yahoo.com,United Kingdom,2024-10-24,False,usd,card
cus_94ca7696273e4c,usr_02698,david.johnson20@techcorp.com,United States,2024-10-25,False,usd,bank_transfer
cus_c89b829542054d,usr_02701,aiden.jackson38@techcorp.com,United States,2024-10-25,False,usd,bank_transfer
cus_1a3d1e191d664e,usr_02702,lily.johnson67@works.io,United States,2024-10-25,False,usd,card
cus_6ccce50fecaa4a,usr_02703,elijah.nguyen35@gmail.com,United States,2024-10-25,False,usd,card
cus_80e9beb50a3348,usr_02708,logan.kumar21@yahoo.com,France,2024-10-26,False,usd,card
cus_9dcc227d25bf4d,usr_02710,william.reyes84@gmail.com,United States,2024-10-26,False,usd,bank_transfer
cus_61227887525443,usr_02716,jackson.johnson25@outlook.com,France,2024-10-27,False,usd,card
cus_967ba6a72a9843,usr_02718,amelia.harris83@outlook.com,United States,2024-10-27,False,usd,card
cus_78acdad2094442,usr_02720,aaron.davis20@works.io,United States,2024-10-27,False,usd,card
cus_8ce9c2bc565645,usr_02722,charlotte.king69@works.io,United States,2024-10-27,False,usd,card
cus_376634e28da143,usr_02724,oliver.singh62@works.io,Netherlands,2024-10-28,False,usd,bank_transfer
cus_ca501e4cd46d46,usr_02725,jackson.king37@ventures.co,United States,2024-10-28,False,usd,bank_transfer
cus_8d274fe574e74b,usr_02729,thomas.wang37@outlook.com,United States,2024-10-28,True,usd,bank_transfer
cus_67f4c796df4e42,usr_02734,mary.anderson1@gmail.com,United States,2024-10-29,False,usd,bank_transfer
cus_dcdf3be9c27e41,usr_02736,victoria.miller81@startup.ai,United States,2024-10-29,False,usd,bank_transfer
cus_2b2beb6db50047,usr_02737,grace.thomas68@company.io,United States,2024-10-29,False,usd,card
cus_4ce0493d21fc45,usr_02739,elizabeth.kim58@gmail.com,India,2024-10-30,False,usd,card
cus_665e12f615764f,usr_02741,david.lee79@works.io,United States,2024-10-30,False,usd,card
cus_6ec196a508fd48,usr_02743,tyler.wang51@yahoo.com,United States,2024-10-31,True,usd,bank_transfer
cus_08276ed2719942,usr_02748,justin.johnson64@labs.dev,United States,2024-11-01,False,usd,card
cus_b0bc1d08897e45,usr_02750,tyler.wang32@techcorp.com,United Kingdom,2024-11-01,False,usd,card
cus_55ca700dc1cc41,usr_02752,emily.davis54@digital.com,United States,2024-11-01,False,usd,card
cus_8a6d041b6b774d,usr_02756,william.king79@techcorp.com,Germany,2024-11-02,False,usd,bank_transfer
cus_b9c0774f54a340,usr_02758,abigail.carter95@labs.dev,United States,2024-11-02,False,usd,bank_transfer
cus_5dcf6df2d05843,usr_02759,harper.reyes35@labs.dev,United States,2024-11-02,False,usd,card
cus_1c68babec60240,usr_02761,justin.mitchell63@ventures.co,Singapore,2024-11-03,False,usd,card
cus_1547cc6e04a547,usr_02764,richard.reyes15@techcorp.com,Italy,2024-11-03,False,usd,bank_transfer
cus_16aba87157054a,usr_02765,charles.roberts27@startup.ai,Spain,2024-11-03,False,usd,bank_transfer
cus_d5ec0f7355a943,usr_02766,amelia.wang38@ventures.co,United States,2024-11-03,False,usd,card
cus_ee30e99635c644,usr_02770,ava.adams78@works.io,United States,2024-11-03,False,usd,bank_transfer
cus_37255a7f1c0a4c,usr_02772,michael.harris70@works.io,United States,2024-11-03,False,usd,card
cus_e83e2a6452b048,usr_02778,ryan.white50@startup.ai,United States,2024-11-04,False,usd,bank_transfer
cus_cac80f5682c24e,usr_02779,aiden.thompson70@labs.dev,Canada,2024-11-04,False,usd,card
cus_c5c63638820340,usr_02783,jessica.moore33@techcorp.com,United States,2024-11-04,False,usd,card
cus_337d10aac10c4b,usr_02785,amelia.adams39@yahoo.com,United States,2024-11-04,False,usd,card
cus_e9362fd811384c,usr_02788,nathan.thomas2@digital.com,United States,2024-11-05,False,usd,bank_transfer
cus_3f3ec7db02744b,usr_02794,john.smith17@ventures.co,United States,2024-11-05,False,usd,card
cus_97d146b3bec74f,usr_02795,aaron.jones82@yahoo.com,Germany,2024-11-05,False,usd,card
cus_430ff0c34afd44,usr_02797,joseph.flores42@works.io,United States,2024-11-05,False,usd,card
cus_479b436f8fc246,usr_02803,hannah.white39@yahoo.com,United States,2024-11-06,False,usd,card
cus_5e0a58a1d7854c,usr_02807,charlotte.white9@outlook.com,United States,2024-11-07,False,usd,bank_transfer
cus_19aab69992e64f,usr_02808,adam.chen5@ventures.co,Canada,2024-11-07,True,usd,bank_transfer
cus_cded492bbced4f,usr_02818,john.flores4@digital.com,Singapore,2024-11-08,True,usd,bank_transfer
cus_f8f9656c191344,usr_02819,john.wang62@startup.ai,Singapore,2024-11-08,True,usd,bank_transfer
cus_24c5f789edbe4a,usr_02824,aaron.green45@digital.com,France,2024-11-08,False,usd,bank_transfer
cus_c2b12cbdeb224b,usr_02826,madison.nguyen78@works.io,Spain,2024-11-09,False,usd,bank_transfer
cus_208b907711e046,usr_02827,karen.chen58@digital.com,Germany,2024-11-09,False,usd,card
cus_93b5e2eb4a6f45,usr_02834,aaron.kim57@outlook.com,United States,2024-11-09,True,usd,bank_transfer
cus_e50a2fce1dc949,usr_02837,amelia.johnson99@gmail.com,Spain,2024-11-10,False,usd,card
cus_5f555fa496374c,usr_02838,william.adams16@outlook.com,United States,2024-11-10,False,usd,bank_transfer
cus_a33395d21a0c42,usr_02840,nathan.kim83@yahoo.com,France,2024-11-10,False,usd,bank_transfer
cus_be10d808c34343,usr_02845,justin.adams11@labs.dev,United States,2024-11-11,False,usd,card
cus_fa35809a3bf546,usr_02846,noah.singh32@digital.com,Brazil,2024-11-11,False,usd,bank_transfer
cus_7b4c438aaa9647,usr_02847,jessica.flores81@gmail.com,United States,2024-11-11,False,usd,card
cus_296e9a72db1847,usr_02852,kevin.wilson63@labs.dev,Germany,2024-11-11,False,usd,card
cus_87344985535f4a,usr_02853,james.anderson99@ventures.co,Sweden,2024-11-12,False,usd,card
cus_8cc58757847e49,usr_02864,aiden.moore98@labs.dev,Singapore,2024-11-13,False,usd,bank_transfer
cus_91e5d3087b944a,usr_02866,eric.roberts16@labs.dev,United States,2024-11-13,True,usd,bank_transfer
cus_9d50220da39042,usr_02871,sophia.smith30@outlook.com,United States,2024-11-14,False,usd,card
cus_973c511d4f8243,usr_02873,elizabeth.wang18@ventures.co,United States,2024-11-14,False,usd,card
cus_da8236be56f74a,usr_02874,brandon.anderson9@techcorp.com,United States,2024-11-14,False,usd,bank_transfer
cus_808420bbc1ba4d,usr_02877,brian.kumar13@techcorp.com,UAE,2024-11-15,False,usd,bank_transfer
cus_889edf7c2e244c,usr_02879,lucas.flores82@outlook.com,United States,2024-11-15,False,usd,card
cus_41246261347045,usr_02884,john.williams49@techcorp.com,United States,2024-11-15,False,usd,bank_transfer
cus_108c559928a947,usr_02886,amelia.adams8@yahoo.com,Spain,2024-11-15,False,usd,card
cus_ee6b6b0bd5624a,usr_02893,amelia.baker61@works.io,India,2024-11-16,False,usd,card
cus_a32cd49791ef4a,usr_02896,elizabeth.lee1@labs.dev,United States,2024-11-16,False,usd,card
cus_b6b328df4c1840,usr_02897,charles.martin19@gmail.com,United States,2024-11-16,False,usd,bank_transfer
cus_82cd6f8f638f4c,usr_02900,thomas.garcia75@gmail.com,United States,2024-11-17,False,usd,card
cus_9c91657a04c24e,usr_02904,adam.allen35@yahoo.com,United Kingdom,2024-11-17,True,usd,card
cus_ce8a9ba400a847,usr_02906,michael.miller41@outlook.com,UAE,2024-11-17,False,usd,bank_transfer
cus_2bf107549e334f,usr_02908,thomas.patel87@works.io,Netherlands,2024-11-17,False,usd,card
cus_0c924d83fd0943,usr_02911,adam.lee15@digital.com,United States,2024-11-18,False,usd,bank_transfer
cus_967c0664a7614f,usr_02917,sarah.carter92@yahoo.com,United States,2024-11-18,False,usd,card
cus_c62ca05a7f714e,usr_02921,brandon.young31@labs.dev,United States,2024-11-18,False,usd,card
cus_d1938a04332342,usr_02922,evelyn.smith67@works.io,United States,2024-11-19,False,usd,bank_transfer
cus_c100248c60cd4d,usr_02925,william.kumar95@labs.dev,United States,2024-11-19,False,usd,bank_transfer
cus_8c4ace37f2824e,usr_02927,amelia.wright11@works.io,United States,2024-11-19,True,usd,card
cus_25e45ae45da048,usr_02928,mia.thompson6@company.io,United States,2024-11-19,False,usd,bank_transfer
cus_ffdd1a916c9e4f,usr_02929,natalie.reyes88@techcorp.com,Singapore,2024-11-19,False,usd,card
cus_b601acbaf53542,usr_02931,liam.garcia89@startup.ai,Singapore,2024-11-19,False,usd,card
cus_cdc5272f2b834d,usr_02932,charlotte.taylor3@yahoo.com,Australia,2024-11-19,False,usd,card
cus_20e92364fc2f4b,usr_02942,noah.roberts38@gmail.com,United States,2024-11-21,False,usd,card
cus_a17fd3b77a1f46,usr_02943,michael.lee90@works.io,United States,2024-11-21,False,usd,bank_transfer
cus_1283c9c9563343,usr_02947,john.thompson4@ventures.co,United States,2024-11-21,True,usd,bank_transfer
cus_b5d51efcd20a42,usr_02948,william.lee19@works.io,United States,2024-11-21,False,usd,card
cus_680cc079675045,usr_02949,james.garcia17@company.io,United States,2024-11-21,True,usd,bank_transfer
cus_e9f359a938da46,usr_02951,hannah.thompson2@startup.ai,Spain,2024-11-21,False,usd,card
cus_cff084be236b47,usr_02953,ava.williams19@yahoo.com,United States,2024-11-21,True,usd,card
cus_24dcd90e82dd4e,usr_02955,emma.martin64@startup.ai,United States,2024-11-22,False,usd,bank_transfer
cus_85941a3c71524b,usr_02957,jennifer.kumar22@works.io,United States,2024-11-22,False,usd,bank_transfer
cus_ed01f84c90494b,usr_02958,ella.miller86@labs.dev,United States,2024-11-22,False,usd,bank_transfer
cus_2fc684ee4ac74d,usr_02961,tyler.mitchell57@works.io,United States,2024-11-22,False,usd,bank_transfer
cus_6763220b7aa747,usr_02970,brian.flores70@company.io,Italy,2024-11-23,True,usd,card
cus_918712c3c7a84b,usr_02971,jackson.taylor86@gmail.com,Germany,2024-11-24,False,usd,card
cus_a1431596a58b42,usr_02972,charles.harris37@digital.com,United States,2024-11-24,False,usd,card
cus_9831770125cd4d,usr_02974,amelia.johnson34@ventures.co,United States,2024-11-24,False,usd,bank_transfer
cus_52a13559210b45,usr_02977,elizabeth.martin91@outlook.com,United States,2024-11-24,False,usd,card
cus_9b3286cb9cc747,usr_02978,charles.flores31@gmail.com,Netherlands,2024-11-24,False,usd,bank_transfer
cus_dfe4882e09b644,usr_02979,linda.singh8@gmail.com,United States,2024-11-24,False,usd,card
cus_6248915a78cd4b,usr_02980,patricia.jackson58@digital.com,United States,2024-11-24,False,usd,bank_transfer
cus_15a45ea843c644,usr_02983,mia.miller54@works.io,Brazil,2024-11-25,True,usd,card
cus_31e2dcee118041,usr_02986,sophia.chen2@startup.ai,United States,2024-11-25,False,usd,card
cus_4914c04702e543,usr_02987,richard.mitchell44@company.io,United States,2024-11-25,False,usd,card
cus_8deceb0135e94b,usr_02989,abigail.mitchell61@gmail.com,Spain,2024-11-25,False,usd,card
cus_9238df94084446,usr_02990,evelyn.brown15@labs.dev,United States,2024-11-26,False,usd,bank_transfer
cus_012cafcb489144,usr_02991,mason.johnson15@works.io,Spain,2024-11-26,False,usd,bank_transfer
cus_382040756fa842,usr_02999,elijah.baker34@labs.dev,France,2024-11-27,False,usd,bank_transfer
cus_18732fe040b04a,usr_03001,isabella.flores74@company.io,United States,2024-11-27,False,usd,card
cus_4e851c982e6f43,usr_03002,madison.taylor8@startup.ai,United States,2024-11-28,False,usd,bank_transfer
cus_6821c2f377294b,usr_03004,aaron.smith47@company.io,United States,2024-11-28,False,usd,card
cus_77966b25027a4d,usr_03007,jessica.johnson14@techcorp.com,United States,2024-11-28,True,usd,card
cus_ff4940ee2b824f,usr_03009,linda.green61@ventures.co,United States,2024-11-28,False,usd,bank_transfer
cus_ff994451b1ab4c,usr_03011,kevin.flores40@company.io,United States,2024-11-29,False,usd,bank_transfer
cus_e0d5e5b7bb4c4e,usr_03013,thomas.taylor55@digital.com,Sweden,2024-11-29,False,usd,card
cus_37f025c6385746,usr_03015,aiden.jones13@startup.ai,Netherlands,2024-11-29,False,usd,bank_transfer
cus_d27c533340284c,usr_03016,oliver.green13@works.io,Brazil,2024-11-29,False,usd,bank_transfer
cus_a17d82b2bca845,usr_03018,eric.baker38@yahoo.com,United States,2024-11-29,False,usd,bank_transfer
cus_f4bf6cb2e8de4f,usr_03020,barbara.williams57@outlook.com,United States,2024-11-29,False,usd,card
cus_d7f63aa48a9a49,usr_03022,brandon.thompson62@company.io,Sweden,2024-11-29,True,usd,card
cus_1a374366bd8445,usr_03023,linda.kumar30@techcorp.com,United States,2024-11-29,False,usd,bank_transfer
cus_991792d490b340,usr_03027,elizabeth.lee6@techcorp.com,Italy,2024-11-30,False,usd,card
cus_702a7c27e2cd4b,usr_03030,aiden.adams46@yahoo.com,Netherlands,2024-11-30,True,usd,bank_transfer
cus_eeb39f22179049,usr_03032,mason.johnson67@works.io,United States,2024-11-30,True,usd,bank_transfer
cus_dd56e16af5f44f,usr_03035,jackson.reyes26@labs.dev,United States,2024-11-30,False,usd,bank_transfer
cus_00e65349912141,usr_03038,mia.singh91@labs.dev,Brazil,2024-12-01,False,usd,bank_transfer
cus_48a4bbb3af0f4a,usr_03040,thomas.taylor27@labs.dev,United States,2024-12-01,False,usd,bank_transfer
cus_224c98f3176b41,usr_03041,logan.white91@gmail.com,United States,2024-12-02,False,usd,card
cus_f529b759394b46,usr_03044,mason.anderson21@techcorp.com,United States,2024-12-02,False,usd,card
cus_f881e876b56843,usr_03047,james.white4@yahoo.com,Canada,2024-12-03,False,usd,card
cus_08218e1637d849,usr_03049,thomas.kumar55@gmail.com,United States,2024-12-03,False,usd,bank_transfer
cus_2a1dea6728ad48,usr_03053,david.thompson74@ventures.co,United States,2024-12-03,False,usd,card
cus_0cd1000de6b846,usr_03054,nathan.mitchell36@digital.com,United States,2024-12-03,True,usd,bank_transfer
cus_6d7b2aaa0d8846,usr_03055,natalie.lee29@works.io,United States,2024-12-03,True,usd,bank_transfer
cus_1b101bb6da3440,usr_03061,adam.carter51@labs.dev,United States,2024-12-04,False,usd,bank_transfer
cus_0f566ddeeb5b48,usr_03063,lucas.thompson48@digital.com,UAE,2024-12-04,False,usd,bank_transfer
cus_feee87778d2849,usr_03065,mason.kumar3@ventures.co,United States,2024-12-05,False,usd,card
cus_87817137c6f540,usr_03073,brandon.lee80@company.io,United States,2024-12-06,False,usd,card
cus_fc72bd9ffeef4e,usr_03074,richard.anderson51@company.io,United States,2024-12-06,False,usd,bank_transfer
cus_61f9b70eda294e,usr_03075,mason.wilson4@works.io,United States,2024-12-06,False,usd,card
cus_0842d108bdca40,usr_03077,elizabeth.nguyen43@labs.dev,United States,2024-12-06,True,usd,card
cus_25fdbc26060e41,usr_03085,abigail.singh50@techcorp.com,United States,2024-12-07,False,usd,card
cus_df43c75984db4b,usr_03086,emily.johnson58@outlook.com,Brazil,2024-12-07,False,usd,card
cus_01b5971faee941,usr_03087,james.kim35@works.io,Canada,2024-12-07,False,usd,card
cus_4634efc3af9942,usr_03088,thomas.brown91@yahoo.com,United States,2024-12-07,True,usd,bank_transfer
cus_ecd08214e5f148,usr_03090,richard.wilson82@digital.com,United States,2024-12-07,False,usd,bank_transfer
cus_536de2cf8e854e,usr_03091,joseph.brown63@labs.dev,Italy,2024-12-07,False,usd,bank_transfer
cus_486728d9b2c843,usr_03094,jessica.thompson15@works.io,United States,2024-12-07,True,usd,card
cus_caaa210cc44e49,usr_03096,isabella.kumar26@digital.com,United States,2024-12-08,False,usd,card
cus_5219b6c4ff8845,usr_03101,aiden.anderson91@ventures.co,United States,2024-12-08,False,usd,bank_transfer
cus_053e335aa57643,usr_03102,ava.thomas35@works.io,United States,2024-12-09,False,usd,bank_transfer
cus_26f5cec50afa4c,usr_03105,david.thomas2@startup.ai,United States,2024-12-09,False,usd,card
cus_2b9b1ac5983d4e,usr_03106,noah.adams58@techcorp.com,United States,2024-12-09,False,usd,card
cus_fc90349df2b946,usr_03109,oliver.kim2@digital.com,United States,2024-12-09,False,usd,card
cus_947d87a497ed43,usr_03110,brian.nelson89@yahoo.com,United States,2024-12-09,False,usd,bank_transfer
cus_899ccbe18f4c42,usr_03113,chloe.young92@gmail.com,United States,2024-12-09,False,usd,card
cus_78897592685b4c,usr_03114,robert.brown29@digital.com,United States,2024-12-09,False,usd,card
cus_76714bb7064945,usr_03117,mary.chen63@labs.dev,United States,2024-12-10,False,usd,bank_transfer
cus_c41b13bdb05b46,usr_03122,kevin.taylor27@outlook.com,United States,2024-12-10,False,usd,card
cus_a581e489bf0444,usr_03124,charles.wilson50@outlook.com,United States,2024-12-10,False,usd,card
cus_b46114b2f2ce4a,usr_03128,brandon.jones13@startup.ai,France,2024-12-11,False,usd,card
cus_3c4b43de3c734d,usr_03129,mary.garcia73@digital.com,Sweden,2024-12-11,False,usd,bank_transfer
cus_c5f4f3e790534a,usr_03131,sophia.allen10@techcorp.com,United States,2024-12-11,False,usd,card
cus_0790dcb7df9a45,usr_03132,sarah.scott26@startup.ai,United States,2024-12-11,False,usd,bank_transfer
cus_3606161c28d642,usr_03133,harper.thompson22@gmail.com,Sweden,2024-12-12,False,usd,card
cus_aa8b456882724f,usr_03135,john.moore67@company.io,Germany,2024-12-12,False,usd,bank_transfer
cus_81fdedfc6b3a45,usr_03138,jennifer.adams42@company.io,United States,2024-12-12,False,usd,bank_transfer
cus_e256df13a3f446,usr_03142,sarah.white94@ventures.co,United Kingdom,2024-12-12,False,usd,bank_transfer
cus_d2a5454710bf46,usr_03143,aiden.mitchell33@ventures.co,United States,2024-12-12,False,usd,bank_transfer
cus_38d65b8c3c104d,usr_03145,kevin.allen48@works.io,United States,2024-12-12,False,usd,card
cus_4cd5900132f149,usr_03148,patricia.roberts38@gmail.com,Netherlands,2024-12-14,False,usd,card
cus_d5b1d40a79f546,usr_03152,brian.davis95@yahoo.com,Germany,2024-12-14,False,usd,card
cus_f581cad6234348,usr_03154,justin.singh56@works.io,Sweden,2024-12-14,False,usd,bank_transfer
cus_ce2a8289dedc48,usr_03155,jackson.wright61@ventures.co,India,2024-12-14,False,usd,bank_transfer
cus_c7601345d60440,usr_03157,evelyn.singh95@gmail.com,Netherlands,2024-12-14,False,usd,card
cus_b1617a9aaaec49,usr_03160,justin.jones88@ventures.co,Italy,2024-12-14,False,usd,card
cus_f4c419827bd248,usr_03161,mason.adams8@yahoo.com,United States,2024-12-15,True,usd,bank_transfer
cus_b036e984cdec4d,usr_03168,kevin.martin88@techcorp.com,United States,2024-12-15,False,usd,card
cus_8eafab46b32f44,usr_03171,susan.smith78@techcorp.com,United States,2024-12-15,False,usd,bank_transfer
cus_c984c22b987741,usr_03172,thomas.harris85@techcorp.com,Sweden,2024-12-15,True,usd,bank_transfer
cus_687c158725d646,usr_03175,thomas.harris83@startup.ai,United States,2024-12-16,False,usd,bank_transfer
cus_0daebe123b1143,usr_03178,patricia.davis20@digital.com,United Kingdom,2024-12-16,False,usd,bank_transfer
cus_f2b265c1b18a4a,usr_03184,oliver.thomas12@techcorp.com,Spain,2024-12-17,False,usd,bank_transfer
cus_54010f96318f4e,usr_03188,elijah.davis54@yahoo.com,United Kingdom,2024-12-17,False,usd,card
cus_aa8bcbecaa234e,usr_03191,robert.thomas85@techcorp.com,United States,2024-12-18,False,usd,bank_transfer
cus_9ef8f02f91e647,usr_03197,jessica.carter97@works.io,United States,2024-12-18,False,usd,bank_transfer
cus_7c280aca05314d,usr_03203,jackson.nelson10@digital.com,United States,2024-12-18,False,usd,bank_transfer
cus_2f2ccd96eac24e,usr_03205,evelyn.chen22@yahoo.com,United States,2024-12-19,False,usd,bank_transfer
